Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us,Desc_quota,Valor_€
2025,1,Ciutat Vella,1,el Raval,1,Sanitat,Quota_íntegra,23769.53
2025,1,Ciutat Vella,1,el Raval,1,Espectacles,Quota_íntegra,2235.29
2025,1,Ciutat Vella,1,el Raval,1,Comerç,Quota_íntegra,81163.15
2025,1,Ciutat Vella,1,el Raval,1,Residencial,Quota_íntegra,435016.84
2025,1,Ciutat Vella,1,el Raval,1,Oficines,Quota_íntegra,106105.68
2025,1,Ciutat Vella,1,el Raval,1,Turisme i Hostaleria,Quota_íntegra,27578.62
2025,1,Ciutat Vella,1,el Raval,1,Administracions Publiques,Quota_íntegra,145689.43
2025,1,Ciutat Vella,1,el Raval,1,Solars,Quota_íntegra,18501.09
2025,1,Ciutat Vella,1,el Raval,1,Aparcament,Quota_íntegra,22461.7
2025,1,Ciutat Vella,1,el Raval,1,Religiós,Quota_íntegra,6076.58
2025,1,Ciutat Vella,1,el Raval,1,Ensenyament i Cultura,Quota_íntegra,188215.22
2025,1,Ciutat Vella,1,el Raval,2,Aparcament,Quota_íntegra,15696.08
2025,1,Ciutat Vella,1,el Raval,2,Residencial,Quota_íntegra,398692.09
2025,1,Ciutat Vella,1,el Raval,2,Turisme i Hostaleria,Quota_íntegra,98103.38
2025,1,Ciutat Vella,1,el Raval,2,Ensenyament i Cultura,Quota_íntegra,66687.05
2025,1,Ciutat Vella,1,el Raval,2,Espectacles,Quota_íntegra,94470.25
2025,1,Ciutat Vella,1,el Raval,2,Comerç,Quota_íntegra,75400.59
2025,1,Ciutat Vella,1,el Raval,2,Solars,Quota_íntegra,301.73
2025,1,Ciutat Vella,1,el Raval,3,Oficines,Quota_íntegra,77175.54
2025,1,Ciutat Vella,1,el Raval,3,Aparcament,Quota_íntegra,23570.25
2025,1,Ciutat Vella,1,el Raval,3,Residencial,Quota_íntegra,467963.43
2025,1,Ciutat Vella,1,el Raval,3,Comerç,Quota_íntegra,82996.3
2025,1,Ciutat Vella,1,el Raval,3,Sanitat,Quota_íntegra,75147.81
2025,1,Ciutat Vella,1,el Raval,3,Ensenyament i Cultura,Quota_íntegra,827.23
2025,1,Ciutat Vella,1,el Raval,3,Solars,Quota_íntegra,42.51
2025,1,Ciutat Vella,1,el Raval,3,Turisme i Hostaleria,Quota_íntegra,182868.32
2025,1,Ciutat Vella,1,el Raval,4,Administracions Publiques,Quota_íntegra,41413.12
2025,1,Ciutat Vella,1,el Raval,4,Aparcament,Quota_íntegra,38780.47
2025,1,Ciutat Vella,1,el Raval,4,Religiós,Quota_íntegra,8810.45
2025,1,Ciutat Vella,1,el Raval,4,Comerç,Quota_íntegra,111502.96
2025,1,Ciutat Vella,1,el Raval,4,Esportiu,Quota_íntegra,26044.77
2025,1,Ciutat Vella,1,el Raval,4,Residencial,Quota_íntegra,632684.33
2025,1,Ciutat Vella,1,el Raval,4,Solars,Quota_íntegra,21831
2025,1,Ciutat Vella,1,el Raval,4,Turisme i Hostaleria,Quota_íntegra,234685.09
2025,1,Ciutat Vella,1,el Raval,4,Ensenyament i Cultura,Quota_íntegra,162718.11
2025,1,Ciutat Vella,1,el Raval,4,Espectacles,Quota_íntegra,27561.01
2025,1,Ciutat Vella,1,el Raval,4,Oficines,Quota_íntegra,32297.79
2025,1,Ciutat Vella,1,el Raval,5,Solars,Quota_íntegra,172.95
2025,1,Ciutat Vella,1,el Raval,5,Residencial,Quota_íntegra,654029.13
2025,1,Ciutat Vella,1,el Raval,5,Espectacles,Quota_íntegra,547468.76
2025,1,Ciutat Vella,1,el Raval,5,Turisme i Hostaleria,Quota_íntegra,360279.62
2025,1,Ciutat Vella,1,el Raval,5,Oficines,Quota_íntegra,27410.29
2025,1,Ciutat Vella,1,el Raval,5,Administracions Publiques,Quota_íntegra,22375.72
2025,1,Ciutat Vella,1,el Raval,5,Comerç,Quota_íntegra,235862.58
2025,1,Ciutat Vella,1,el Raval,5,Aparcament,Quota_íntegra,32337.75
2025,1,Ciutat Vella,1,el Raval,6,Religiós,Quota_íntegra,33167.55
2025,1,Ciutat Vella,1,el Raval,6,Aparcament,Quota_íntegra,12888.63
2025,1,Ciutat Vella,1,el Raval,6,Turisme i Hostaleria,Quota_íntegra,183644.97
2025,1,Ciutat Vella,1,el Raval,6,Comerç,Quota_íntegra,64134.94
2025,1,Ciutat Vella,1,el Raval,6,Solars,Quota_íntegra,80.02
2025,1,Ciutat Vella,1,el Raval,6,Oficines,Quota_íntegra,245.77
2025,1,Ciutat Vella,1,el Raval,6,Sanitat,Quota_íntegra,18236.97
2025,1,Ciutat Vella,1,el Raval,6,Indústria,Quota_íntegra,422.44
2025,1,Ciutat Vella,1,el Raval,6,Residencial,Quota_íntegra,408004.66
2025,1,Ciutat Vella,1,el Raval,7,Aparcament,Quota_íntegra,22270.64
2025,1,Ciutat Vella,1,el Raval,7,Comerç,Quota_íntegra,165128.54
2025,1,Ciutat Vella,1,el Raval,7,Residencial,Quota_íntegra,360910.68
2025,1,Ciutat Vella,1,el Raval,7,Solars,Quota_íntegra,395.34
2025,1,Ciutat Vella,1,el Raval,7,Turisme i Hostaleria,Quota_íntegra,192230.66
2025,1,Ciutat Vella,1,el Raval,7,Oficines,Quota_íntegra,102819.74
2025,1,Ciutat Vella,1,el Raval,8,Aparcament,Quota_íntegra,14577.71
2025,1,Ciutat Vella,1,el Raval,8,Turisme i Hostaleria,Quota_íntegra,14209.41
2025,1,Ciutat Vella,1,el Raval,8,Comerç,Quota_íntegra,40059.29
2025,1,Ciutat Vella,1,el Raval,8,Solars,Quota_íntegra,20513.74
2025,1,Ciutat Vella,1,el Raval,8,Sanitat,Quota_íntegra,18765.84
2025,1,Ciutat Vella,1,el Raval,8,Residencial,Quota_íntegra,385338.46
2025,1,Ciutat Vella,1,el Raval,9,Solars,Quota_íntegra,59.2
2025,1,Ciutat Vella,1,el Raval,9,Esportiu,Quota_íntegra,6837.93
2025,1,Ciutat Vella,1,el Raval,9,Comerç,Quota_íntegra,48704.93
2025,1,Ciutat Vella,1,el Raval,9,Ensenyament i Cultura,Quota_íntegra,16046.35
2025,1,Ciutat Vella,1,el Raval,9,Oficines,Quota_íntegra,4892.2
2025,1,Ciutat Vella,1,el Raval,9,Aparcament,Quota_íntegra,17489.44
2025,1,Ciutat Vella,1,el Raval,9,Residencial,Quota_íntegra,354427.13
2025,1,Ciutat Vella,1,el Raval,10,Esportiu,Quota_íntegra,757.3
2025,1,Ciutat Vella,1,el Raval,10,Residencial,Quota_íntegra,307260.3
2025,1,Ciutat Vella,1,el Raval,10,Oficines,Quota_íntegra,5224.87
2025,1,Ciutat Vella,1,el Raval,10,Aparcament,Quota_íntegra,40736.06
2025,1,Ciutat Vella,1,el Raval,10,Turisme i Hostaleria,Quota_íntegra,20090.04
2025,1,Ciutat Vella,1,el Raval,10,Indústria,Quota_íntegra,2891.5
2025,1,Ciutat Vella,1,el Raval,10,Comerç,Quota_íntegra,43895.36
2025,1,Ciutat Vella,1,el Raval,11,Indústria,Quota_íntegra,239.59
2025,1,Ciutat Vella,1,el Raval,11,Solars,Quota_íntegra,712.9
2025,1,Ciutat Vella,1,el Raval,11,Espectacles,Quota_íntegra,1867.39
2025,1,Ciutat Vella,1,el Raval,11,Comerç,Quota_íntegra,72252.52
2025,1,Ciutat Vella,1,el Raval,11,Oficines,Quota_íntegra,774.34
2025,1,Ciutat Vella,1,el Raval,11,Religiós,Quota_íntegra,906.29
2025,1,Ciutat Vella,1,el Raval,11,Aparcament,Quota_íntegra,5472.57
2025,1,Ciutat Vella,1,el Raval,11,Turisme i Hostaleria,Quota_íntegra,7456.37
2025,1,Ciutat Vella,1,el Raval,11,Residencial,Quota_íntegra,474579.61
2025,1,Ciutat Vella,1,el Raval,11,Ensenyament i Cultura,Quota_íntegra,149677.53
2025,1,Ciutat Vella,1,el Raval,12,Oficines,Quota_íntegra,506.12
2025,1,Ciutat Vella,1,el Raval,12,Aparcament,Quota_íntegra,7259.41
2025,1,Ciutat Vella,1,el Raval,12,Solars,Quota_íntegra,9.5
2025,1,Ciutat Vella,1,el Raval,12,Religiós,Quota_íntegra,9022.83
2025,1,Ciutat Vella,1,el Raval,12,Residencial,Quota_íntegra,370681.24
2025,1,Ciutat Vella,1,el Raval,12,Ensenyament i Cultura,Quota_íntegra,5148.58
2025,1,Ciutat Vella,1,el Raval,12,Comerç,Quota_íntegra,38294.59
2025,1,Ciutat Vella,1,el Raval,13,Solars,Quota_íntegra,71.45
2025,1,Ciutat Vella,1,el Raval,13,Aparcament,Quota_íntegra,16990.32
2025,1,Ciutat Vella,1,el Raval,13,Turisme i Hostaleria,Quota_íntegra,11786.97
2025,1,Ciutat Vella,1,el Raval,13,Comerç,Quota_íntegra,34843.25
2025,1,Ciutat Vella,1,el Raval,13,Residencial,Quota_íntegra,266911.78
2025,1,Ciutat Vella,1,el Raval,14,Solars,Quota_íntegra,49.9
2025,1,Ciutat Vella,1,el Raval,14,Comerç,Quota_íntegra,26318.92
2025,1,Ciutat Vella,1,el Raval,14,Residencial,Quota_íntegra,285696.67
2025,1,Ciutat Vella,1,el Raval,14,Aparcament,Quota_íntegra,3758.36
2025,1,Ciutat Vella,1,el Raval,15,Residencial,Quota_íntegra,389285.85
2025,1,Ciutat Vella,1,el Raval,15,Comerç,Quota_íntegra,51712.13
2025,1,Ciutat Vella,1,el Raval,15,Turisme i Hostaleria,Quota_íntegra,19080.05
2025,1,Ciutat Vella,1,el Raval,15,Oficines,Quota_íntegra,20601.95
2025,1,Ciutat Vella,1,el Raval,15,Aparcament,Quota_íntegra,18161.45
2025,1,Ciutat Vella,1,el Raval,15,Solars,Quota_íntegra,58.95
2025,1,Ciutat Vella,1,el Raval,16,Oficines,Quota_íntegra,8655.92
2025,1,Ciutat Vella,1,el Raval,16,Espectacles,Quota_íntegra,4890.81
2025,1,Ciutat Vella,1,el Raval,16,Comerç,Quota_íntegra,24173.47
2025,1,Ciutat Vella,1,el Raval,16,Aparcament,Quota_íntegra,1848.34
2025,1,Ciutat Vella,1,el Raval,16,Residencial,Quota_íntegra,394540.31
2025,1,Ciutat Vella,1,el Raval,16,Solars,Quota_íntegra,312.68
2025,1,Ciutat Vella,1,el Raval,16,Turisme i Hostaleria,Quota_íntegra,46384.19
2025,1,Ciutat Vella,1,el Raval,17,Residencial,Quota_íntegra,344224.16
2025,1,Ciutat Vella,1,el Raval,17,Aparcament,Quota_íntegra,2740.08
2025,1,Ciutat Vella,1,el Raval,17,Comerç,Quota_íntegra,15713.89
2025,1,Ciutat Vella,1,el Raval,17,Oficines,Quota_íntegra,798.79
2025,1,Ciutat Vella,1,el Raval,18,Solars,Quota_íntegra,4768.08
2025,1,Ciutat Vella,1,el Raval,18,Aparcament,Quota_íntegra,40630.99
2025,1,Ciutat Vella,1,el Raval,18,Religiós,Quota_íntegra,8400.01
2025,1,Ciutat Vella,1,el Raval,18,Comerç,Quota_íntegra,66651.43
2025,1,Ciutat Vella,1,el Raval,18,Turisme i Hostaleria,Quota_íntegra,16289.52
2025,1,Ciutat Vella,1,el Raval,18,Residencial,Quota_íntegra,324458.68
2025,1,Ciutat Vella,1,el Raval,18,Administracions Publiques,Quota_íntegra,14853.25
2025,1,Ciutat Vella,1,el Raval,18,Ensenyament i Cultura,Quota_íntegra,522219.1
2025,1,Ciutat Vella,1,el Raval,19,Comerç,Quota_íntegra,237465.03
2025,1,Ciutat Vella,1,el Raval,19,Ensenyament i Cultura,Quota_íntegra,209785.77
2025,1,Ciutat Vella,1,el Raval,19,Oficines,Quota_íntegra,759.28
2025,1,Ciutat Vella,1,el Raval,19,Aparcament,Quota_íntegra,11639.15
2025,1,Ciutat Vella,1,el Raval,19,Residencial,Quota_íntegra,690832.51
2025,1,Ciutat Vella,1,el Raval,19,Indústria,Quota_íntegra,327.37
2025,1,Ciutat Vella,1,el Raval,19,Turisme i Hostaleria,Quota_íntegra,133846.78
2025,1,Ciutat Vella,1,el Raval,19,Solars,Quota_íntegra,6795.65
2025,1,Ciutat Vella,1,el Raval,19,Administracions Publiques,Quota_íntegra,93196.55
2025,1,Ciutat Vella,1,el Raval,20,Aparcament,Quota_íntegra,22912.43
2025,1,Ciutat Vella,1,el Raval,20,Religiós,Quota_íntegra,45740.79
2025,1,Ciutat Vella,1,el Raval,20,Solars,Quota_íntegra,19368.3
2025,1,Ciutat Vella,1,el Raval,20,Turisme i Hostaleria,Quota_íntegra,878777.94
2025,1,Ciutat Vella,1,el Raval,20,Residencial,Quota_íntegra,805401.85
2025,1,Ciutat Vella,1,el Raval,20,Sanitat,Quota_íntegra,8218.99
2025,1,Ciutat Vella,1,el Raval,20,Comerç,Quota_íntegra,234054.62
2025,1,Ciutat Vella,1,el Raval,20,Oficines,Quota_íntegra,61870.81
2025,1,Ciutat Vella,1,el Raval,20,Administracions Publiques,Quota_íntegra,64458.04
2025,1,Ciutat Vella,1,el Raval,20,Ensenyament i Cultura,Quota_íntegra,106656.87
2025,1,Ciutat Vella,1,el Raval,21,Oficines,Quota_íntegra,294230.85
2025,1,Ciutat Vella,1,el Raval,21,Religiós,Quota_íntegra,14386.2
2025,1,Ciutat Vella,1,el Raval,21,Administracions Publiques,Quota_íntegra,6915.32
2025,1,Ciutat Vella,1,el Raval,21,Comerç,Quota_íntegra,882546.55
2025,1,Ciutat Vella,1,el Raval,21,Ensenyament i Cultura,Quota_íntegra,29694.98
2025,1,Ciutat Vella,1,el Raval,21,Solars,Quota_íntegra,923.06
2025,1,Ciutat Vella,1,el Raval,21,Residencial,Quota_íntegra,1118540.09
2025,1,Ciutat Vella,1,el Raval,21,Sanitat,Quota_íntegra,12925.4
2025,1,Ciutat Vella,1,el Raval,21,Turisme i Hostaleria,Quota_íntegra,829142.13
2025,1,Ciutat Vella,1,el Raval,21,Aparcament,Quota_íntegra,58387.75
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Solars,Quota_íntegra,885.96
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Ensenyament i Cultura,Quota_íntegra,56605.57
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Comerç,Quota_íntegra,3190927.85
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Turisme i Hostaleria,Quota_íntegra,1190169.27
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Aparcament,Quota_íntegra,28753.2
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Oficines,Quota_íntegra,867680.66
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Administracions Publiques,Quota_íntegra,453761.07
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Residencial,Quota_íntegra,1077448.49
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Espectacles,Quota_íntegra,25506.45
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Solars,Quota_íntegra,1069.58
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Turisme i Hostaleria,Quota_íntegra,1034364.44
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Ensenyament i Cultura,Quota_íntegra,28818.24
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Administracions Publiques,Quota_íntegra,313091.17
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Religiós,Quota_íntegra,49610.19
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Comerç,Quota_íntegra,1094198.57
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Residencial,Quota_íntegra,1226135.81
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Aparcament,Quota_íntegra,22433.24
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Oficines,Quota_íntegra,974270.15
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Ensenyament i Cultura,Quota_íntegra,183274
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Solars,Quota_íntegra,314.33
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Religiós,Quota_íntegra,121811.2
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Residencial,Quota_íntegra,678509.64
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Aparcament,Quota_íntegra,43931.41
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Indústria,Quota_íntegra,369.28
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Comerç,Quota_íntegra,96686.85
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Turisme i Hostaleria,Quota_íntegra,58030.31
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Administracions Publiques,Quota_íntegra,138569.21
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Sanitat,Quota_íntegra,3595.81
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Oficines,Quota_íntegra,222811.97
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Solars,Quota_íntegra,1082.98
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Oficines,Quota_íntegra,167659.58
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Ensenyament i Cultura,Quota_íntegra,81948.82
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Administracions Publiques,Quota_íntegra,259408.07
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Residencial,Quota_íntegra,608088.14
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Turisme i Hostaleria,Quota_íntegra,255524.25
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Sanitat,Quota_íntegra,12938.49
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Comerç,Quota_íntegra,96142.05
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Religiós,Quota_íntegra,8048.9
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Aparcament,Quota_íntegra,8607.69
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Comerç,Quota_íntegra,108528.7
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Oficines,Quota_íntegra,61650.08
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Administracions Publiques,Quota_íntegra,337015.92
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Sanitat,Quota_íntegra,385.78
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Aparcament,Quota_íntegra,7411.62
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Residencial,Quota_íntegra,676819.86
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Solars,Quota_íntegra,390.4
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Turisme i Hostaleria,Quota_íntegra,83335.27
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Aparcament,Quota_íntegra,36661.86
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Religiós,Quota_íntegra,23178.28
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Ensenyament i Cultura,Quota_íntegra,19193.32
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Oficines,Quota_íntegra,83731.05
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Sanitat,Quota_íntegra,14340.57
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Turisme i Hostaleria,Quota_íntegra,249812.26
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Residencial,Quota_íntegra,1057645.45
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Comerç,Quota_íntegra,776137.37
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Solars,Quota_íntegra,81.78
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Turisme i Hostaleria,Quota_íntegra,230828.57
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Solars,Quota_íntegra,986.48
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Ensenyament i Cultura,Quota_íntegra,20848.71
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Comerç,Quota_íntegra,222763.72
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Espectacles,Quota_íntegra,291.97
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Residencial,Quota_íntegra,556777.32
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Aparcament,Quota_íntegra,5569.71
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Oficines,Quota_íntegra,16217.27
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Indústria,Quota_íntegra,107.01
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Oficines,Quota_íntegra,70966.26
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Ensenyament i Cultura,Quota_íntegra,127271.22
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Turisme i Hostaleria,Quota_íntegra,270512.92
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Comerç,Quota_íntegra,117902.12
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Solars,Quota_íntegra,21646.67
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Administracions Publiques,Quota_íntegra,114685.7
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Esportiu,Quota_íntegra,13192.58
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Residencial,Quota_íntegra,860700.25
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Aparcament,Quota_íntegra,54559.49
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Sanitat,Quota_íntegra,8534.46
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Solars,Quota_íntegra,1144.09
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Ensenyament i Cultura,Quota_íntegra,18273.48
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Administracions Publiques,Quota_íntegra,52769.72
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Turisme i Hostaleria,Quota_íntegra,115040.62
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Comerç,Quota_íntegra,90484.59
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Religiós,Quota_íntegra,15330.5
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Oficines,Quota_íntegra,63372.29
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Residencial,Quota_íntegra,632185.09
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Aparcament,Quota_íntegra,3208.64
2025,1,Ciutat Vella,3,la Barceloneta,32,Turisme i Hostaleria,Quota_íntegra,15682.89
2025,1,Ciutat Vella,3,la Barceloneta,32,Aparcament,Quota_íntegra,50467.52
2025,1,Ciutat Vella,3,la Barceloneta,32,Solars,Quota_íntegra,27019.52
2025,1,Ciutat Vella,3,la Barceloneta,32,Residencial,Quota_íntegra,491575.94
2025,1,Ciutat Vella,3,la Barceloneta,32,Oficines,Quota_íntegra,23069.65
2025,1,Ciutat Vella,3,la Barceloneta,32,Sanitat,Quota_íntegra,18495.65
2025,1,Ciutat Vella,3,la Barceloneta,32,Comerç,Quota_íntegra,47192.05
2025,1,Ciutat Vella,3,la Barceloneta,33,Solars,Quota_íntegra,7.04
2025,1,Ciutat Vella,3,la Barceloneta,33,Sanitat,Quota_íntegra,5322.77
2025,1,Ciutat Vella,3,la Barceloneta,33,Comerç,Quota_íntegra,23099.72
2025,1,Ciutat Vella,3,la Barceloneta,33,Residencial,Quota_íntegra,250396.86
2025,1,Ciutat Vella,3,la Barceloneta,33,Aparcament,Quota_íntegra,5187.59
2025,1,Ciutat Vella,3,la Barceloneta,33,Oficines,Quota_íntegra,1846.89
2025,1,Ciutat Vella,3,la Barceloneta,34,Aparcament,Quota_íntegra,334.27
2025,1,Ciutat Vella,3,la Barceloneta,34,Residencial,Quota_íntegra,216295.32
2025,1,Ciutat Vella,3,la Barceloneta,34,Comerç,Quota_íntegra,8840.81
2025,1,Ciutat Vella,3,la Barceloneta,34,Solars,Quota_íntegra,10471.45
2025,1,Ciutat Vella,3,la Barceloneta,35,Solars,Quota_íntegra,4256.35
2025,1,Ciutat Vella,3,la Barceloneta,35,Comerç,Quota_íntegra,9708.66
2025,1,Ciutat Vella,3,la Barceloneta,35,Residencial,Quota_íntegra,231109.93
2025,1,Ciutat Vella,3,la Barceloneta,35,Ensenyament i Cultura,Quota_íntegra,25741.93
2025,1,Ciutat Vella,3,la Barceloneta,35,Aparcament,Quota_íntegra,810.58
2025,1,Ciutat Vella,3,la Barceloneta,35,Turisme i Hostaleria,Quota_íntegra,4116.43
2025,1,Ciutat Vella,3,la Barceloneta,35,Sanitat,Quota_íntegra,10040.13
2025,1,Ciutat Vella,3,la Barceloneta,36,Solars,Quota_íntegra,64698.75
2025,1,Ciutat Vella,3,la Barceloneta,36,Turisme i Hostaleria,Quota_íntegra,1637946.53
2025,1,Ciutat Vella,3,la Barceloneta,36,Ensenyament i Cultura,Quota_íntegra,272011.7
2025,1,Ciutat Vella,3,la Barceloneta,36,Comerç,Quota_íntegra,332577.42
2025,1,Ciutat Vella,3,la Barceloneta,36,Residencial,Quota_íntegra,458754.71
2025,1,Ciutat Vella,3,la Barceloneta,36,Esportiu,Quota_íntegra,77085.34
2025,1,Ciutat Vella,3,la Barceloneta,36,Oficines,Quota_íntegra,1555054.28
2025,1,Ciutat Vella,3,la Barceloneta,36,Aparcament,Quota_íntegra,112991.67
2025,1,Ciutat Vella,3,la Barceloneta,36,Sanitat,Quota_íntegra,281731.36
2025,1,Ciutat Vella,3,la Barceloneta,37,Residencial,Quota_íntegra,289375.57
2025,1,Ciutat Vella,3,la Barceloneta,37,Ensenyament i Cultura,Quota_íntegra,5879.54
2025,1,Ciutat Vella,3,la Barceloneta,37,Aparcament,Quota_íntegra,17220.98
2025,1,Ciutat Vella,3,la Barceloneta,37,Indústria,Quota_íntegra,997.98
2025,1,Ciutat Vella,3,la Barceloneta,37,Comerç,Quota_íntegra,22588.73
2025,1,Ciutat Vella,3,la Barceloneta,38,Residencial,Quota_íntegra,271830.83
2025,1,Ciutat Vella,3,la Barceloneta,38,Aparcament,Quota_íntegra,1202.45
2025,1,Ciutat Vella,3,la Barceloneta,38,Comerç,Quota_íntegra,14208.35
2025,1,Ciutat Vella,3,la Barceloneta,38,Turisme i Hostaleria,Quota_íntegra,6154.02
2025,1,Ciutat Vella,3,la Barceloneta,39,Solars,Quota_íntegra,11261.37
2025,1,Ciutat Vella,3,la Barceloneta,39,Comerç,Quota_íntegra,44750.21
2025,1,Ciutat Vella,3,la Barceloneta,39,Religiós,Quota_íntegra,11447.59
2025,1,Ciutat Vella,3,la Barceloneta,39,Residencial,Quota_íntegra,328178.45
2025,1,Ciutat Vella,3,la Barceloneta,39,Aparcament,Quota_íntegra,20523.25
2025,1,Ciutat Vella,3,la Barceloneta,40,Aparcament,Quota_íntegra,2075.57
2025,1,Ciutat Vella,3,la Barceloneta,40,Solars,Quota_íntegra,144.23
2025,1,Ciutat Vella,3,la Barceloneta,40,Administracions Publiques,Quota_íntegra,5753.28
2025,1,Ciutat Vella,3,la Barceloneta,40,Comerç,Quota_íntegra,50426.23
2025,1,Ciutat Vella,3,la Barceloneta,40,Residencial,Quota_íntegra,312181.87
2025,1,Ciutat Vella,3,la Barceloneta,41,Turisme i Hostaleria,Quota_íntegra,2586.5
2025,1,Ciutat Vella,3,la Barceloneta,41,Aparcament,Quota_íntegra,3222.19
2025,1,Ciutat Vella,3,la Barceloneta,41,Comerç,Quota_íntegra,16742.28
2025,1,Ciutat Vella,3,la Barceloneta,41,Ensenyament i Cultura,Quota_íntegra,6240.98
2025,1,Ciutat Vella,3,la Barceloneta,41,Residencial,Quota_íntegra,318874.25
2025,1,Ciutat Vella,3,la Barceloneta,41,Solars,Quota_íntegra,860.26
2025,1,Ciutat Vella,3,la Barceloneta,42,Religiós,Quota_íntegra,6457.9
2025,1,Ciutat Vella,3,la Barceloneta,42,Sanitat,Quota_íntegra,55991.26
2025,1,Ciutat Vella,3,la Barceloneta,42,Solars,Quota_íntegra,8518.84
2025,1,Ciutat Vella,3,la Barceloneta,42,Turisme i Hostaleria,Quota_íntegra,3394.92
