Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_sup,Superficie_m2
2025,1,Ciutat Vella,3,la Barceloneta,42,Superfície_serveis,10454
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Superfície_serveis,30012
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Superfície_serveis,12682
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Superfície_serveis,14319
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Superfície_serveis,16358
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Superfície_serveis,23094
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Superfície_serveis,11839
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Superfície_serveis,10495
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Superfície_serveis,9846
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Superfície_serveis,8070
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Superfície_serveis,24919
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Superfície_serveis,12629
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Superfície_serveis,7342
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Superfície_serveis,8464
2025,2,L'Eixample,5,el Fort Pienc,1,Superfície_serveis,14591
2025,2,L'Eixample,5,el Fort Pienc,2,Superfície_serveis,12570
2025,2,L'Eixample,5,el Fort Pienc,3,Superfície_serveis,6404
2025,2,L'Eixample,5,el Fort Pienc,4,Superfície_serveis,6136
2025,2,L'Eixample,5,el Fort Pienc,5,Superfície_serveis,23818
2025,2,L'Eixample,5,el Fort Pienc,6,Superfície_serveis,10066
2025,2,L'Eixample,5,el Fort Pienc,7,Superfície_serveis,15714
2025,2,L'Eixample,5,el Fort Pienc,8,Superfície_serveis,10202
2025,2,L'Eixample,5,el Fort Pienc,9,Superfície_serveis,16216
2025,2,L'Eixample,5,el Fort Pienc,10,Superfície_serveis,10054
2025,2,L'Eixample,5,el Fort Pienc,11,Superfície_serveis,5982
2025,2,L'Eixample,5,el Fort Pienc,12,Superfície_serveis,5051
2025,2,L'Eixample,5,el Fort Pienc,13,Superfície_serveis,12266
2025,2,L'Eixample,5,el Fort Pienc,14,Superfície_serveis,5361
2025,2,L'Eixample,5,el Fort Pienc,15,Superfície_serveis,8750
2025,2,L'Eixample,5,el Fort Pienc,16,Superfície_serveis,18296
2025,2,L'Eixample,5,el Fort Pienc,17,Superfície_serveis,12528
2025,2,L'Eixample,5,el Fort Pienc,18,Superfície_serveis,11695
2025,2,L'Eixample,5,el Fort Pienc,19,Superfície_serveis,13012
2025,2,L'Eixample,5,el Fort Pienc,20,Superfície_serveis,15016
2025,2,L'Eixample,6,la Sagrada Família,21,Superfície_serveis,11791
2025,2,L'Eixample,6,la Sagrada Família,22,Superfície_serveis,6669
2025,2,L'Eixample,6,la Sagrada Família,23,Superfície_serveis,6134
2025,2,L'Eixample,6,la Sagrada Família,24,Superfície_serveis,6274
2025,2,L'Eixample,6,la Sagrada Família,25,Superfície_serveis,5928
2025,2,L'Eixample,6,la Sagrada Família,26,Superfície_serveis,14783
2025,2,L'Eixample,6,la Sagrada Família,27,Superfície_serveis,16498
2025,2,L'Eixample,6,la Sagrada Família,28,Superfície_serveis,20043
2025,2,L'Eixample,6,la Sagrada Família,29,Superfície_serveis,7845
2025,2,L'Eixample,6,la Sagrada Família,30,Superfície_serveis,8671
2025,2,L'Eixample,6,la Sagrada Família,31,Superfície_serveis,8086
2025,2,L'Eixample,6,la Sagrada Família,32,Superfície_serveis,7099
2025,2,L'Eixample,6,la Sagrada Família,33,Superfície_serveis,6197
2025,2,L'Eixample,6,la Sagrada Família,34,Superfície_serveis,5877
2025,2,L'Eixample,6,la Sagrada Família,35,Superfície_serveis,8413
2025,2,L'Eixample,6,la Sagrada Família,36,Superfície_serveis,7507
2025,2,L'Eixample,6,la Sagrada Família,37,Superfície_serveis,7264
2025,2,L'Eixample,6,la Sagrada Família,38,Superfície_serveis,6347
2025,2,L'Eixample,6,la Sagrada Família,39,Superfície_serveis,8961
2025,2,L'Eixample,6,la Sagrada Família,40,Superfície_serveis,9624
2025,2,L'Eixample,6,la Sagrada Família,41,Superfície_serveis,12287
2025,2,L'Eixample,6,la Sagrada Família,42,Superfície_serveis,8040
2025,2,L'Eixample,6,la Sagrada Família,43,Superfície_serveis,12399
2025,2,L'Eixample,6,la Sagrada Família,44,Superfície_serveis,11519
2025,2,L'Eixample,6,la Sagrada Família,45,Superfície_serveis,5733
2025,2,L'Eixample,6,la Sagrada Família,46,Superfície_serveis,7068
2025,2,L'Eixample,6,la Sagrada Família,47,Superfície_serveis,12586
2025,2,L'Eixample,6,la Sagrada Família,48,Superfície_serveis,9936
2025,2,L'Eixample,6,la Sagrada Família,49,Superfície_serveis,15057
2025,2,L'Eixample,6,la Sagrada Família,50,Superfície_serveis,9659
2025,2,L'Eixample,6,la Sagrada Família,51,Superfície_serveis,18048
2025,2,L'Eixample,6,la Sagrada Família,52,Superfície_serveis,11087
2025,2,L'Eixample,6,la Sagrada Família,53,Superfície_serveis,18226
2025,2,L'Eixample,6,la Sagrada Família,54,Superfície_serveis,17175
2025,2,L'Eixample,7,la Dreta de l'Eixample,55,Superfície_serveis,11301
2025,2,L'Eixample,7,la Dreta de l'Eixample,56,Superfície_serveis,16541
2025,2,L'Eixample,7,la Dreta de l'Eixample,57,Superfície_serveis,8993
2025,2,L'Eixample,7,la Dreta de l'Eixample,58,Superfície_serveis,18852
2025,2,L'Eixample,7,la Dreta de l'Eixample,59,Superfície_serveis,18944
2025,2,L'Eixample,7,la Dreta de l'Eixample,60,Superfície_serveis,20554
2025,2,L'Eixample,7,la Dreta de l'Eixample,61,Superfície_serveis,10474
2025,2,L'Eixample,7,la Dreta de l'Eixample,62,Superfície_serveis,15055
2025,2,L'Eixample,7,la Dreta de l'Eixample,63,Superfície_serveis,13728
2025,2,L'Eixample,7,la Dreta de l'Eixample,64,Superfície_serveis,15914
2025,2,L'Eixample,7,la Dreta de l'Eixample,65,Superfície_serveis,18603
2025,2,L'Eixample,7,la Dreta de l'Eixample,66,Superfície_serveis,12855
2025,2,L'Eixample,7,la Dreta de l'Eixample,67,Superfície_serveis,10989
2025,2,L'Eixample,7,la Dreta de l'Eixample,68,Superfície_serveis,13612
2025,2,L'Eixample,7,la Dreta de l'Eixample,69,Superfície_serveis,18020
2025,2,L'Eixample,7,la Dreta de l'Eixample,70,Superfície_serveis,15816
2025,2,L'Eixample,7,la Dreta de l'Eixample,71,Superfície_serveis,25750
2025,2,L'Eixample,7,la Dreta de l'Eixample,72,Superfície_serveis,16029
2025,2,L'Eixample,7,la Dreta de l'Eixample,73,Superfície_serveis,26749
2025,2,L'Eixample,7,la Dreta de l'Eixample,74,Superfície_serveis,15512
2025,2,L'Eixample,7,la Dreta de l'Eixample,75,Superfície_serveis,17910
2025,2,L'Eixample,7,la Dreta de l'Eixample,76,Superfície_serveis,23953
2025,2,L'Eixample,7,la Dreta de l'Eixample,77,Superfície_serveis,61765
2025,2,L'Eixample,7,la Dreta de l'Eixample,78,Superfície_serveis,41018
2025,2,L'Eixample,7,la Dreta de l'Eixample,79,Superfície_serveis,37775
2025,2,L'Eixample,7,la Dreta de l'Eixample,80,Superfície_serveis,44367
2025,2,L'Eixample,7,la Dreta de l'Eixample,81,Superfície_serveis,43803
2025,2,L'Eixample,7,la Dreta de l'Eixample,82,Superfície_serveis,26009
2025,2,L'Eixample,7,la Dreta de l'Eixample,83,Superfície_serveis,43247
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,Superfície_serveis,19790
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,Superfície_serveis,24975
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,Superfície_serveis,17902
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,Superfície_serveis,10901
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,Superfície_serveis,15224
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,Superfície_serveis,20064
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,Superfície_serveis,16606
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,Superfície_serveis,19867
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,Superfície_serveis,15038
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,Superfície_serveis,23833
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,Superfície_serveis,18945
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,Superfície_serveis,14452
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,Superfície_serveis,8780
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,Superfície_serveis,11956
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,Superfície_serveis,13524
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,Superfície_serveis,8930
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,Superfície_serveis,18689
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,Superfície_serveis,18279
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,Superfície_serveis,8966
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Superfície_serveis,20437
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Superfície_serveis,17285
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Superfície_serveis,16618
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Superfície_serveis,13326
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Superfície_serveis,16031
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Superfície_serveis,26347
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Superfície_serveis,17650
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Superfície_serveis,18331
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Superfície_serveis,14709
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Superfície_serveis,19013
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Superfície_serveis,42579
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,Superfície_serveis,14223
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,Superfície_serveis,6158
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,Superfície_serveis,9195
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,Superfície_serveis,7322
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,Superfície_serveis,13216
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,Superfície_serveis,10129
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,Superfície_serveis,6789
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,Superfície_serveis,12580
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,Superfície_serveis,9911
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,Superfície_serveis,5775
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,Superfície_serveis,13048
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,Superfície_serveis,10864
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,Superfície_serveis,19749
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,Superfície_serveis,21023
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,Superfície_serveis,6263
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,Superfície_serveis,8872
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,Superfície_serveis,12947
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,Superfície_serveis,5870
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,Superfície_serveis,6498
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,Superfície_serveis,4723
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,Superfície_serveis,7133
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,Superfície_serveis,13797
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,Superfície_serveis,8152
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,Superfície_serveis,13014
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,Superfície_serveis,12650
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,Superfície_serveis,20558
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,Superfície_serveis,13031
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,Superfície_serveis,21700
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,Superfície_serveis,11784
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,Superfície_serveis,11058
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,Superfície_serveis,10902
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,Superfície_serveis,10575
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,Superfície_serveis,6553
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,Superfície_serveis,11099
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,Superfície_serveis,14399
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,Superfície_serveis,10050
2025,2,L'Eixample,10,Sant Antoni,150,Superfície_serveis,14215
2025,2,L'Eixample,10,Sant Antoni,151,Superfície_serveis,13708
2025,2,L'Eixample,10,Sant Antoni,152,Superfície_serveis,16969
2025,2,L'Eixample,10,Sant Antoni,153,Superfície_serveis,17988
2025,2,L'Eixample,10,Sant Antoni,154,Superfície_serveis,7549
2025,2,L'Eixample,10,Sant Antoni,155,Superfície_serveis,10598
2025,2,L'Eixample,10,Sant Antoni,156,Superfície_serveis,6668
2025,2,L'Eixample,10,Sant Antoni,157,Superfície_serveis,5515
2025,2,L'Eixample,10,Sant Antoni,158,Superfície_serveis,10752
2025,2,L'Eixample,10,Sant Antoni,159,Superfície_serveis,11123
2025,2,L'Eixample,10,Sant Antoni,160,Superfície_serveis,11970
2025,2,L'Eixample,10,Sant Antoni,161,Superfície_serveis,7844
2025,2,L'Eixample,10,Sant Antoni,162,Superfície_serveis,5405
2025,2,L'Eixample,10,Sant Antoni,163,Superfície_serveis,10596
2025,2,L'Eixample,10,Sant Antoni,164,Superfície_serveis,11110
2025,2,L'Eixample,10,Sant Antoni,165,Superfície_serveis,13742
2025,2,L'Eixample,10,Sant Antoni,166,Superfície_serveis,19161
2025,2,L'Eixample,10,Sant Antoni,167,Superfície_serveis,19099
2025,2,L'Eixample,10,Sant Antoni,168,Superfície_serveis,24986
2025,2,L'Eixample,10,Sant Antoni,169,Superfície_serveis,12513
2025,2,L'Eixample,10,Sant Antoni,170,Superfície_serveis,10492
2025,2,L'Eixample,10,Sant Antoni,171,Superfície_serveis,9836
2025,2,L'Eixample,10,Sant Antoni,172,Superfície_serveis,6996
2025,2,L'Eixample,10,Sant Antoni,173,Superfície_serveis,9610
2025,3,Sants-Montjuïc,11,el Poble Sec,1,Superfície_serveis,11789
2025,3,Sants-Montjuïc,11,el Poble Sec,2,Superfície_serveis,10070
2025,3,Sants-Montjuïc,11,el Poble Sec,3,Superfície_serveis,7237
2025,3,Sants-Montjuïc,11,el Poble Sec,4,Superfície_serveis,10452
2025,3,Sants-Montjuïc,11,el Poble Sec,5,Superfície_serveis,6348
2025,3,Sants-Montjuïc,11,el Poble Sec,6,Superfície_serveis,5392
2025,3,Sants-Montjuïc,11,el Poble Sec,7,Superfície_serveis,8431
2025,3,Sants-Montjuïc,11,el Poble Sec,8,Superfície_serveis,5403
2025,3,Sants-Montjuïc,11,el Poble Sec,9,Superfície_serveis,5332
2025,3,Sants-Montjuïc,11,el Poble Sec,10,Superfície_serveis,8969
2025,3,Sants-Montjuïc,11,el Poble Sec,11,Superfície_serveis,9576
2025,3,Sants-Montjuïc,11,el Poble Sec,12,Superfície_serveis,8781
2025,3,Sants-Montjuïc,11,el Poble Sec,13,Superfície_serveis,6628
2025,3,Sants-Montjuïc,11,el Poble Sec,14,Superfície_serveis,6380
2025,3,Sants-Montjuïc,11,el Poble Sec,15,Superfície_serveis,14467
2025,3,Sants-Montjuïc,11,el Poble Sec,16,Superfície_serveis,8465
2025,3,Sants-Montjuïc,11,el Poble Sec,17,Superfície_serveis,6056
2025,3,Sants-Montjuïc,11,el Poble Sec,18,Superfície_serveis,7996
2025,3,Sants-Montjuïc,11,el Poble Sec,19,Superfície_serveis,14145
2025,3,Sants-Montjuïc,11,el Poble Sec,20,Superfície_serveis,7391
2025,3,Sants-Montjuïc,11,el Poble Sec,21,Superfície_serveis,3836
2025,3,Sants-Montjuïc,11,el Poble Sec,22,Superfície_serveis,6084
2025,3,Sants-Montjuïc,11,el Poble Sec,23,Superfície_serveis,8321
2025,3,Sants-Montjuïc,11,el Poble Sec,24,Superfície_serveis,11680
2025,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,Superfície_serveis,126740
2025,3,Sants-Montjuïc,13,la Marina de Port,26,Superfície_serveis,7484
2025,3,Sants-Montjuïc,13,la Marina de Port,27,Superfície_serveis,10995
2025,3,Sants-Montjuïc,13,la Marina de Port,28,Superfície_serveis,40494
2025,3,Sants-Montjuïc,13,la Marina de Port,29,Superfície_serveis,8313
2025,3,Sants-Montjuïc,13,la Marina de Port,30,Superfície_serveis,61131
2025,3,Sants-Montjuïc,13,la Marina de Port,31,Superfície_serveis,14026
2025,3,Sants-Montjuïc,13,la Marina de Port,32,Superfície_serveis,19834
2025,3,Sants-Montjuïc,13,la Marina de Port,33,Superfície_serveis,6648
2025,3,Sants-Montjuïc,13,la Marina de Port,34,Superfície_serveis,9995
2025,3,Sants-Montjuïc,13,la Marina de Port,35,Superfície_serveis,13971
2025,3,Sants-Montjuïc,13,la Marina de Port,36,Superfície_serveis,22863
2025,3,Sants-Montjuïc,13,la Marina de Port,37,Superfície_serveis,6548
2025,3,Sants-Montjuïc,13,la Marina de Port,38,Superfície_serveis,5747
2025,3,Sants-Montjuïc,13,la Marina de Port,39,Superfície_serveis,12059
2025,3,Sants-Montjuïc,13,la Marina de Port,211,Superfície_serveis,8099
2025,3,Sants-Montjuïc,13,la Marina de Port,212,Superfície_serveis,11003
2025,3,Sants-Montjuïc,13,la Marina de Port,213,Superfície_serveis,17433
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Superfície_serveis,11297
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Superfície_serveis,5519
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Superfície_serveis,7888
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Superfície_serveis,12041
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Superfície_serveis,14446
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Superfície_serveis,7223
2025,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Superfície_serveis,11981
2025,3,Sants-Montjuïc,15,Hostafrancs,47,Superfície_serveis,20370
2025,3,Sants-Montjuïc,15,Hostafrancs,48,Superfície_serveis,19083
2025,3,Sants-Montjuïc,15,Hostafrancs,49,Superfície_serveis,9704
2025,3,Sants-Montjuïc,15,Hostafrancs,50,Superfície_serveis,17558
2025,3,Sants-Montjuïc,15,Hostafrancs,51,Superfície_serveis,12232
2025,3,Sants-Montjuïc,15,Hostafrancs,52,Superfície_serveis,14820
2025,3,Sants-Montjuïc,15,Hostafrancs,53,Superfície_serveis,13840
2025,3,Sants-Montjuïc,15,Hostafrancs,54,Superfície_serveis,10999
2025,3,Sants-Montjuïc,15,Hostafrancs,55,Superfície_serveis,12564
2025,3,Sants-Montjuïc,15,Hostafrancs,56,Superfície_serveis,4503
2025,3,Sants-Montjuïc,16,la Bordeta,57,Superfície_serveis,9468
2025,3,Sants-Montjuïc,16,la Bordeta,58,Superfície_serveis,21849
2025,3,Sants-Montjuïc,16,la Bordeta,59,Superfície_serveis,7156
2025,3,Sants-Montjuïc,16,la Bordeta,60,Superfície_serveis,12674
2025,3,Sants-Montjuïc,16,la Bordeta,61,Superfície_serveis,4187
2025,3,Sants-Montjuïc,16,la Bordeta,62,Superfície_serveis,6765
2025,3,Sants-Montjuïc,16,la Bordeta,63,Superfície_serveis,26597
2025,3,Sants-Montjuïc,16,la Bordeta,64,Superfície_serveis,28651
2025,3,Sants-Montjuïc,16,la Bordeta,65,Superfície_serveis,5112
2025,3,Sants-Montjuïc,16,la Bordeta,66,Superfície_serveis,14503
2025,3,Sants-Montjuïc,16,la Bordeta,67,Superfície_serveis,7970
2025,3,Sants-Montjuïc,16,la Bordeta,68,Superfície_serveis,6677
2025,3,Sants-Montjuïc,16,la Bordeta,69,Superfície_serveis,5412
2025,3,Sants-Montjuïc,17,Sants-Badal,70,Superfície_serveis,5105
2025,3,Sants-Montjuïc,17,Sants-Badal,71,Superfície_serveis,7260
2025,3,Sants-Montjuïc,17,Sants-Badal,72,Superfície_serveis,6645
2025,3,Sants-Montjuïc,17,Sants-Badal,73,Superfície_serveis,8937
2025,3,Sants-Montjuïc,17,Sants-Badal,74,Superfície_serveis,10733
2025,3,Sants-Montjuïc,17,Sants-Badal,75,Superfície_serveis,12513
2025,3,Sants-Montjuïc,17,Sants-Badal,76,Superfície_serveis,5155
2025,3,Sants-Montjuïc,17,Sants-Badal,77,Superfície_serveis,7237
2025,3,Sants-Montjuïc,17,Sants-Badal,78,Superfície_serveis,10179
2025,3,Sants-Montjuïc,17,Sants-Badal,79,Superfície_serveis,8443
2025,3,Sants-Montjuïc,17,Sants-Badal,80,Superfície_serveis,8200
2025,3,Sants-Montjuïc,17,Sants-Badal,81,Superfície_serveis,11961
2025,3,Sants-Montjuïc,17,Sants-Badal,82,Superfície_serveis,15626
2025,3,Sants-Montjuïc,17,Sants-Badal,83,Superfície_serveis,7383
2025,3,Sants-Montjuïc,17,Sants-Badal,84,Superfície_serveis,6834
2025,3,Sants-Montjuïc,17,Sants-Badal,85,Superfície_serveis,10258
2025,3,Sants-Montjuïc,18,Sants,86,Superfície_serveis,14065
2025,3,Sants-Montjuïc,18,Sants,87,Superfície_serveis,12075
2025,3,Sants-Montjuïc,18,Sants,88,Superfície_serveis,8191
2025,3,Sants-Montjuïc,18,Sants,89,Superfície_serveis,9130
2025,3,Sants-Montjuïc,18,Sants,90,Superfície_serveis,13650
2025,3,Sants-Montjuïc,18,Sants,91,Superfície_serveis,7065
2025,3,Sants-Montjuïc,18,Sants,92,Superfície_serveis,8793
2025,3,Sants-Montjuïc,18,Sants,93,Superfície_serveis,9910
2025,3,Sants-Montjuïc,18,Sants,94,Superfície_serveis,9128
2025,3,Sants-Montjuïc,18,Sants,95,Superfície_serveis,10296
2025,3,Sants-Montjuïc,18,Sants,96,Superfície_serveis,9137
2025,3,Sants-Montjuïc,18,Sants,97,Superfície_serveis,6462
2025,3,Sants-Montjuïc,18,Sants,98,Superfície_serveis,7955
2025,3,Sants-Montjuïc,18,Sants,99,Superfície_serveis,5301
2025,3,Sants-Montjuïc,18,Sants,100,Superfície_serveis,8363
2025,3,Sants-Montjuïc,18,Sants,101,Superfície_serveis,6844
2025,3,Sants-Montjuïc,18,Sants,102,Superfície_serveis,8988
2025,3,Sants-Montjuïc,18,Sants,103,Superfície_serveis,6092
2025,3,Sants-Montjuïc,18,Sants,104,Superfície_serveis,7944
2025,3,Sants-Montjuïc,18,Sants,105,Superfície_serveis,7580
2025,3,Sants-Montjuïc,18,Sants,106,Superfície_serveis,7200
2025,3,Sants-Montjuïc,18,Sants,107,Superfície_serveis,17393
2025,3,Sants-Montjuïc,18,Sants,108,Superfície_serveis,9473
2025,3,Sants-Montjuïc,18,Sants,109,Superfície_serveis,8941
2025,3,Sants-Montjuïc,18,Sants,110,Superfície_serveis,10754
2025,3,Sants-Montjuïc,18,Sants,111,Superfície_serveis,12152
2025,3,Sants-Montjuïc,18,Sants,112,Superfície_serveis,16275
2025,3,Sants-Montjuïc,18,Sants,113,Superfície_serveis,16799
2025,3,Sants-Montjuïc,18,Sants,114,Superfície_serveis,10529
2025,4,Les Corts,19,les Corts,1,Superfície_serveis,7098
2025,4,Les Corts,19,les Corts,2,Superfície_serveis,16159
2025,4,Les Corts,19,les Corts,3,Superfície_serveis,8813
2025,4,Les Corts,19,les Corts,4,Superfície_serveis,7723
2025,4,Les Corts,19,les Corts,5,Superfície_serveis,6755
2025,4,Les Corts,19,les Corts,6,Superfície_serveis,9699
2025,4,Les Corts,19,les Corts,7,Superfície_serveis,5507
2025,4,Les Corts,19,les Corts,8,Superfície_serveis,7632
2025,4,Les Corts,19,les Corts,9,Superfície_serveis,11843
2025,4,Les Corts,19,les Corts,10,Superfície_serveis,6118
2025,4,Les Corts,19,les Corts,11,Superfície_serveis,23796
2025,4,Les Corts,19,les Corts,12,Superfície_serveis,9475
2025,4,Les Corts,19,les Corts,13,Superfície_serveis,9424
2025,4,Les Corts,19,les Corts,14,Superfície_serveis,9492
2025,4,Les Corts,19,les Corts,15,Superfície_serveis,11337
2025,4,Les Corts,19,les Corts,16,Superfície_serveis,6475
2025,4,Les Corts,19,les Corts,17,Superfície_serveis,9665
2025,4,Les Corts,19,les Corts,18,Superfície_serveis,15635
2025,4,Les Corts,19,les Corts,19,Superfície_serveis,16718
2025,4,Les Corts,19,les Corts,20,Superfície_serveis,9538
2025,4,Les Corts,19,les Corts,21,Superfície_serveis,15153
2025,4,Les Corts,19,les Corts,22,Superfície_serveis,90366
2025,4,Les Corts,19,les Corts,23,Superfície_serveis,22931
2025,4,Les Corts,19,les Corts,24,Superfície_serveis,22407
2025,4,Les Corts,19,les Corts,25,Superfície_serveis,11776
2025,4,Les Corts,19,les Corts,26,Superfície_serveis,12366
2025,4,Les Corts,19,les Corts,27,Superfície_serveis,20110
2025,4,Les Corts,19,les Corts,28,Superfície_serveis,8253
2025,4,Les Corts,19,les Corts,29,Superfície_serveis,17759
2025,4,Les Corts,19,les Corts,30,Superfície_serveis,16717
2025,4,Les Corts,19,les Corts,31,Superfície_serveis,12359
2025,4,Les Corts,19,les Corts,32,Superfície_serveis,9000
2025,4,Les Corts,19,les Corts,33,Superfície_serveis,5842
2025,4,Les Corts,19,les Corts,34,Superfície_serveis,14361
2025,4,Les Corts,19,les Corts,35,Superfície_serveis,10073
2025,4,Les Corts,20,la Maternitat i Sant Ramon,36,Superfície_serveis,10092
2025,4,Les Corts,20,la Maternitat i Sant Ramon,37,Superfície_serveis,11639
2025,4,Les Corts,20,la Maternitat i Sant Ramon,38,Superfície_serveis,8696
2025,4,Les Corts,20,la Maternitat i Sant Ramon,39,Superfície_serveis,10689
2025,4,Les Corts,20,la Maternitat i Sant Ramon,40,Superfície_serveis,9483
2025,4,Les Corts,20,la Maternitat i Sant Ramon,41,Superfície_serveis,8815
2025,4,Les Corts,20,la Maternitat i Sant Ramon,42,Superfície_serveis,7839
2025,4,Les Corts,20,la Maternitat i Sant Ramon,43,Superfície_serveis,25087
2025,4,Les Corts,20,la Maternitat i Sant Ramon,44,Superfície_serveis,8921
2025,4,Les Corts,20,la Maternitat i Sant Ramon,45,Superfície_serveis,7274
