Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Edat_mitjana
2025,7,Horta-Guinardó,37,el Carmel,65,67.7
2025,7,Horta-Guinardó,37,el Carmel,66,58.5
2025,7,Horta-Guinardó,37,el Carmel,67,59
2025,7,Horta-Guinardó,37,el Carmel,68,58.1
2025,7,Horta-Guinardó,37,el Carmel,69,55.6
2025,7,Horta-Guinardó,37,el Carmel,70,64.4
2025,7,Horta-Guinardó,37,el Carmel,71,70.8
2025,7,Horta-Guinardó,37,el Carmel,72,56.9
2025,7,Horta-Guinardó,37,el Carmel,73,61.3
2025,7,Horta-Guinardó,37,el Carmel,74,61.1
2025,7,Horta-Guinardó,37,el Carmel,75,62.3
2025,7,Horta-Guinardó,37,el Carmel,76,61.7
2025,7,Horta-Guinardó,37,el Carmel,77,53.2
2025,7,Horta-Guinardó,37,el Carmel,78,54.2
2025,7,Horta-Guinardó,37,el Carmel,79,59.2
2025,7,Horta-Guinardó,37,el Carmel,80,56.2
2025,7,Horta-Guinardó,38,la Teixonera,81,50.8
2025,7,Horta-Guinardó,38,la Teixonera,82,55.1
2025,7,Horta-Guinardó,38,la Teixonera,83,56.7
2025,7,Horta-Guinardó,38,la Teixonera,84,56.3
2025,7,Horta-Guinardó,38,la Teixonera,85,52.3
2025,7,Horta-Guinardó,38,la Teixonera,86,53.8
2025,7,Horta-Guinardó,38,la Teixonera,87,55.3
2025,7,Horta-Guinardó,38,la Teixonera,88,55.4
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,50.2
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,57.2
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,54.9
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,59.7
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,55.5
2025,7,Horta-Guinardó,40,Montbau,94,57.4
2025,7,Horta-Guinardó,40,Montbau,95,57.8
2025,7,Horta-Guinardó,40,Montbau,96,55.2
2025,7,Horta-Guinardó,40,Montbau,97,64.9
2025,7,Horta-Guinardó,41,la Vall d'Hebron,98,30.8
2025,7,Horta-Guinardó,41,la Vall d'Hebron,99,43.7
2025,7,Horta-Guinardó,41,la Vall d'Hebron,100,58.3
2025,7,Horta-Guinardó,41,la Vall d'Hebron,101,63.6
2025,7,Horta-Guinardó,42,la Clota,102,82.5
2025,7,Horta-Guinardó,43,Horta,103,67.3
2025,7,Horta-Guinardó,43,Horta,104,66.1
2025,7,Horta-Guinardó,43,Horta,105,63.8
2025,7,Horta-Guinardó,43,Horta,106,73.5
2025,7,Horta-Guinardó,43,Horta,107,48.4
2025,7,Horta-Guinardó,43,Horta,108,62.1
2025,7,Horta-Guinardó,43,Horta,109,56.9
2025,7,Horta-Guinardó,43,Horta,110,70.2
2025,7,Horta-Guinardó,43,Horta,111,77.7
2025,7,Horta-Guinardó,43,Horta,112,69.5
2025,7,Horta-Guinardó,43,Horta,113,78.2
2025,7,Horta-Guinardó,43,Horta,114,74.6
2025,7,Horta-Guinardó,43,Horta,115,76.9
2025,7,Horta-Guinardó,43,Horta,116,59.2
2025,7,Horta-Guinardó,43,Horta,117,84.8
2025,7,Horta-Guinardó,43,Horta,118,68.1
2025,7,Horta-Guinardó,43,Horta,119,56.9
2025,7,Horta-Guinardó,43,Horta,120,76.3
2025,7,Horta-Guinardó,43,Horta,121,58
2025,7,Horta-Guinardó,43,Horta,122,63.8
2025,7,Horta-Guinardó,43,Horta,123,74.3
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,61.9
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,49.4
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,56.5
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,58
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,73.7
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,61.3
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,59.2
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,52.7
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,71.5
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,57.5
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,45.8
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,60.2
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,61
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,67
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,71.4
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,53.5
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,81.8
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,57
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,67
2025,8,Nou Barris,45,Porta,20,57.4
2025,8,Nou Barris,45,Porta,21,51.5
2025,8,Nou Barris,45,Porta,22,54.6
2025,8,Nou Barris,45,Porta,23,61.1
2025,8,Nou Barris,45,Porta,24,54.3
2025,8,Nou Barris,45,Porta,25,58.6
2025,8,Nou Barris,45,Porta,26,57.9
2025,8,Nou Barris,45,Porta,27,44.7
2025,8,Nou Barris,45,Porta,28,87.5
2025,8,Nou Barris,45,Porta,29,46.8
2025,8,Nou Barris,45,Porta,30,52.8
2025,8,Nou Barris,45,Porta,31,51.2
2025,8,Nou Barris,45,Porta,32,58
2025,8,Nou Barris,45,Porta,33,55.3
2025,8,Nou Barris,45,Porta,34,59.3
2025,8,Nou Barris,45,Porta,35,45.3
2025,8,Nou Barris,45,Porta,36,60.7
2025,8,Nou Barris,45,Porta,37,54.7
2025,8,Nou Barris,46,el Turó de la Peira,38,74.3
2025,8,Nou Barris,46,el Turó de la Peira,39,67.8
2025,8,Nou Barris,46,el Turó de la Peira,40,43
2025,8,Nou Barris,46,el Turó de la Peira,41,68.8
2025,8,Nou Barris,46,el Turó de la Peira,42,111.8
2025,8,Nou Barris,46,el Turó de la Peira,43,45.8
2025,8,Nou Barris,46,el Turó de la Peira,44,60.6
2025,8,Nou Barris,46,el Turó de la Peira,45,62.8
2025,8,Nou Barris,46,el Turó de la Peira,46,55.3
2025,8,Nou Barris,46,el Turó de la Peira,47,63.1
2025,8,Nou Barris,47,Can Peguera,48,96.1
2025,8,Nou Barris,47,Can Peguera,49,91.9
2025,8,Nou Barris,48,la Guineueta,50,48.4
2025,8,Nou Barris,48,la Guineueta,51,37.8
2025,8,Nou Barris,48,la Guineueta,53,48.1
2025,8,Nou Barris,48,la Guineueta,54,65.2
2025,8,Nou Barris,48,la Guineueta,55,50.5
2025,8,Nou Barris,48,la Guineueta,56,59.1
2025,8,Nou Barris,48,la Guineueta,57,57.1
2025,8,Nou Barris,48,la Guineueta,58,61.7
2025,8,Nou Barris,48,la Guineueta,59,58.7
2025,8,Nou Barris,48,la Guineueta,215,53.8
2025,8,Nou Barris,49,Canyelles,60,48
2025,8,Nou Barris,49,Canyelles,61,51.1
2025,8,Nou Barris,49,Canyelles,62,48.3
2025,8,Nou Barris,49,Canyelles,63,51
2025,8,Nou Barris,49,Canyelles,64,56.5
2025,8,Nou Barris,50,les Roquetes,65,56.6
2025,8,Nou Barris,50,les Roquetes,66,58.8
2025,8,Nou Barris,50,les Roquetes,67,53.9
2025,8,Nou Barris,50,les Roquetes,68,53.2
2025,8,Nou Barris,50,les Roquetes,69,52.7
2025,8,Nou Barris,50,les Roquetes,70,55.6
2025,8,Nou Barris,50,les Roquetes,71,52.5
2025,8,Nou Barris,50,les Roquetes,72,52.8
2025,8,Nou Barris,50,les Roquetes,73,62.6
2025,8,Nou Barris,50,les Roquetes,74,54.7
2025,8,Nou Barris,51,Verdun,75,57.8
2025,8,Nou Barris,51,Verdun,76,56.8
2025,8,Nou Barris,51,Verdun,77,36.9
2025,8,Nou Barris,51,Verdun,78,65.5
2025,8,Nou Barris,51,Verdun,79,57.2
2025,8,Nou Barris,51,Verdun,80,55
2025,8,Nou Barris,51,Verdun,81,59.4
2025,8,Nou Barris,51,Verdun,82,59.4
2025,8,Nou Barris,52,la Prosperitat,83,55.3
2025,8,Nou Barris,52,la Prosperitat,84,57.8
2025,8,Nou Barris,52,la Prosperitat,85,67.5
2025,8,Nou Barris,52,la Prosperitat,86,58.4
2025,8,Nou Barris,52,la Prosperitat,87,56.8
2025,8,Nou Barris,52,la Prosperitat,88,57.3
2025,8,Nou Barris,52,la Prosperitat,89,58.7
2025,8,Nou Barris,52,la Prosperitat,90,55.6
2025,8,Nou Barris,52,la Prosperitat,91,53.6
2025,8,Nou Barris,52,la Prosperitat,92,51.3
2025,8,Nou Barris,52,la Prosperitat,93,56.9
2025,8,Nou Barris,52,la Prosperitat,94,53
2025,8,Nou Barris,52,la Prosperitat,96,53.3
2025,8,Nou Barris,52,la Prosperitat,97,48.2
2025,8,Nou Barris,52,la Prosperitat,98,59.1
2025,8,Nou Barris,52,la Prosperitat,99,61.8
2025,8,Nou Barris,52,la Prosperitat,100,54.8
2025,8,Nou Barris,52,la Prosperitat,101,50
2025,8,Nou Barris,52,la Prosperitat,102,55.9
2025,8,Nou Barris,53,la Trinitat Nova,103,64.3
2025,8,Nou Barris,53,la Trinitat Nova,104,55.5
2025,8,Nou Barris,53,la Trinitat Nova,105,57
2025,8,Nou Barris,53,la Trinitat Nova,106,66.4
2025,8,Nou Barris,53,la Trinitat Nova,107,47.8
2025,8,Nou Barris,54,Torre Baró,108,56.5
2025,8,Nou Barris,54,Torre Baró,109,57.2
2025,8,Nou Barris,55,Ciutat Meridiana,110,57.3
2025,8,Nou Barris,55,Ciutat Meridiana,111,55.4
2025,8,Nou Barris,55,Ciutat Meridiana,112,53.5
2025,8,Nou Barris,55,Ciutat Meridiana,113,54.2
2025,8,Nou Barris,55,Ciutat Meridiana,114,53.1
2025,8,Nou Barris,55,Ciutat Meridiana,115,57.7
2025,8,Nou Barris,56,Vallbona,116,58.4
2025,9,Sant Andreu,57,la Trinitat Vella,1,57.7
2025,9,Sant Andreu,57,la Trinitat Vella,2,57.4
2025,9,Sant Andreu,57,la Trinitat Vella,3,54.7
2025,9,Sant Andreu,57,la Trinitat Vella,4,53.9
2025,9,Sant Andreu,57,la Trinitat Vella,5,49.7
2025,9,Sant Andreu,58,Baró de Viver,6,33
2025,9,Sant Andreu,58,Baró de Viver,7,37.6
2025,9,Sant Andreu,59,el Bon Pastor,8,21.9
2025,9,Sant Andreu,59,el Bon Pastor,9,47
2025,9,Sant Andreu,59,el Bon Pastor,10,39
2025,9,Sant Andreu,59,el Bon Pastor,11,83.7
2025,9,Sant Andreu,59,el Bon Pastor,13,64.7
2025,9,Sant Andreu,59,el Bon Pastor,14,59.7
2025,9,Sant Andreu,59,el Bon Pastor,15,53.8
2025,9,Sant Andreu,60,Sant Andreu,16,46.5
2025,9,Sant Andreu,60,Sant Andreu,17,62.4
2025,9,Sant Andreu,60,Sant Andreu,18,41.3
2025,9,Sant Andreu,60,Sant Andreu,19,47.6
2025,9,Sant Andreu,60,Sant Andreu,20,71.8
2025,9,Sant Andreu,60,Sant Andreu,21,68.3
2025,9,Sant Andreu,60,Sant Andreu,22,99.8
2025,9,Sant Andreu,60,Sant Andreu,23,80.9
2025,9,Sant Andreu,60,Sant Andreu,24,74.8
2025,9,Sant Andreu,60,Sant Andreu,25,87.3
2025,9,Sant Andreu,60,Sant Andreu,26,55.2
2025,9,Sant Andreu,60,Sant Andreu,27,46.4
2025,9,Sant Andreu,60,Sant Andreu,28,33.2
2025,9,Sant Andreu,60,Sant Andreu,29,53.3
2025,9,Sant Andreu,60,Sant Andreu,30,30
2025,9,Sant Andreu,60,Sant Andreu,31,38
2025,9,Sant Andreu,60,Sant Andreu,32,36.3
2025,9,Sant Andreu,60,Sant Andreu,33,38.2
2025,9,Sant Andreu,60,Sant Andreu,35,75
2025,9,Sant Andreu,60,Sant Andreu,36,49.2
2025,9,Sant Andreu,60,Sant Andreu,37,50.3
2025,9,Sant Andreu,60,Sant Andreu,38,43.3
2025,9,Sant Andreu,60,Sant Andreu,39,71.3
2025,9,Sant Andreu,60,Sant Andreu,40,71.5
2025,9,Sant Andreu,60,Sant Andreu,41,80.4
2025,9,Sant Andreu,60,Sant Andreu,42,84.5
2025,9,Sant Andreu,60,Sant Andreu,43,81.3
2025,9,Sant Andreu,60,Sant Andreu,44,83.7
2025,9,Sant Andreu,60,Sant Andreu,45,86.4
2025,9,Sant Andreu,60,Sant Andreu,46,78.3
2025,9,Sant Andreu,60,Sant Andreu,47,78.9
2025,9,Sant Andreu,60,Sant Andreu,48,59.6
2025,9,Sant Andreu,60,Sant Andreu,49,67.1
2025,9,Sant Andreu,60,Sant Andreu,50,75.4
2025,9,Sant Andreu,60,Sant Andreu,51,81.8
2025,9,Sant Andreu,60,Sant Andreu,52,65.1
2025,9,Sant Andreu,60,Sant Andreu,53,79.7
2025,9,Sant Andreu,60,Sant Andreu,54,51.4
2025,9,Sant Andreu,61,la Sagrera,56,58.5
2025,9,Sant Andreu,61,la Sagrera,57,70.2
2025,9,Sant Andreu,61,la Sagrera,58,76.8
2025,9,Sant Andreu,61,la Sagrera,59,59
2025,9,Sant Andreu,61,la Sagrera,60,78.2
2025,9,Sant Andreu,61,la Sagrera,61,46.8
2025,9,Sant Andreu,61,la Sagrera,62,55.6
2025,9,Sant Andreu,61,la Sagrera,63,40.5
2025,9,Sant Andreu,61,la Sagrera,64,50.8
2025,9,Sant Andreu,61,la Sagrera,65,59.8
2025,9,Sant Andreu,61,la Sagrera,66,37.4
2025,9,Sant Andreu,61,la Sagrera,67,71.8
2025,9,Sant Andreu,61,la Sagrera,68,43.5
2025,9,Sant Andreu,61,la Sagrera,69,52.6
2025,9,Sant Andreu,61,la Sagrera,70,58.7
2025,9,Sant Andreu,61,la Sagrera,71,56.3
2025,9,Sant Andreu,61,la Sagrera,72,62.2
2025,9,Sant Andreu,61,la Sagrera,73,49
2025,9,Sant Andreu,62,el Congrés i els Indians,74,65.7
2025,9,Sant Andreu,62,el Congrés i els Indians,75,73.5
2025,9,Sant Andreu,62,el Congrés i els Indians,76,66.2
2025,9,Sant Andreu,62,el Congrés i els Indians,77,93.3
2025,9,Sant Andreu,62,el Congrés i els Indians,78,59.4
2025,9,Sant Andreu,62,el Congrés i els Indians,79,66.7
2025,9,Sant Andreu,62,el Congrés i els Indians,80,55.3
2025,9,Sant Andreu,62,el Congrés i els Indians,81,61.6
2025,9,Sant Andreu,62,el Congrés i els Indians,82,58.5
2025,9,Sant Andreu,63,Navas,83,74
2025,9,Sant Andreu,63,Navas,84,60.2
2025,9,Sant Andreu,63,Navas,85,77
2025,9,Sant Andreu,63,Navas,86,73.5
2025,9,Sant Andreu,63,Navas,87,47.1
2025,9,Sant Andreu,63,Navas,88,48.4
2025,9,Sant Andreu,63,Navas,89,62.3
2025,9,Sant Andreu,63,Navas,90,78.4
2025,9,Sant Andreu,63,Navas,91,48.9
2025,9,Sant Andreu,63,Navas,92,53.4
2025,9,Sant Andreu,63,Navas,93,49.2
2025,9,Sant Andreu,63,Navas,94,57.4
2025,9,Sant Andreu,63,Navas,95,51.4
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,81
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,78.6
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,72.4
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,67.1
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,58.5
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,60.5
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,52.8
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,60.5
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,78.8
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,73.6
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,60
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,79.1
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,90.3
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,92
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,69.7
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,87.7
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,74.6
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,80.9
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,74.9
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,84.5
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,69
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,80.5
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,82.7
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,91.1
2025,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,71.2
2025,10,Sant Martí,65,el Clot,26,81.5
2025,10,Sant Martí,65,el Clot,27,65
2025,10,Sant Martí,65,el Clot,28,73
2025,10,Sant Martí,65,el Clot,29,60.7
2025,10,Sant Martí,65,el Clot,30,50.5
2025,10,Sant Martí,65,el Clot,31,70.4
2025,10,Sant Martí,65,el Clot,32,91.3
2025,10,Sant Martí,65,el Clot,33,24.9
2025,10,Sant Martí,65,el Clot,34,51.8
2025,10,Sant Martí,65,el Clot,35,28.3
2025,10,Sant Martí,65,el Clot,36,69.9
2025,10,Sant Martí,65,el Clot,37,65.1
2025,10,Sant Martí,65,el Clot,38,85.6
2025,10,Sant Martí,65,el Clot,39,94.8
2025,10,Sant Martí,65,el Clot,40,68.5
2025,10,Sant Martí,65,el Clot,41,95.8
2025,10,Sant Martí,65,el Clot,234,50.1
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,59.5
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,65.5
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,52.4
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,56.8
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,54.8
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,61.8
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,66.5
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,62
2025,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,48.1
2025,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,50.2
2025,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,54.9
2025,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,33.6
2025,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,32.6
2025,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,32.8
2025,10,Sant Martí,68,el Poblenou,56,82.7
2025,10,Sant Martí,68,el Poblenou,57,86.1
2025,10,Sant Martí,68,el Poblenou,58,83.1
2025,10,Sant Martí,68,el Poblenou,59,75.7
2025,10,Sant Martí,68,el Poblenou,60,82.4
2025,10,Sant Martí,68,el Poblenou,61,71.4
2025,10,Sant Martí,68,el Poblenou,62,76.3
2025,10,Sant Martí,68,el Poblenou,63,78.6
2025,10,Sant Martí,68,el Poblenou,64,93
2025,10,Sant Martí,68,el Poblenou,65,73
2025,10,Sant Martí,68,el Poblenou,66,76
2025,10,Sant Martí,68,el Poblenou,67,31.2
2025,10,Sant Martí,68,el Poblenou,68,28.3
2025,10,Sant Martí,68,el Poblenou,69,31.9
2025,10,Sant Martí,68,el Poblenou,70,69.9
2025,10,Sant Martí,68,el Poblenou,71,47.9
2025,10,Sant Martí,68,el Poblenou,72,69.2
2025,10,Sant Martí,68,el Poblenou,73,69.6
2025,10,Sant Martí,68,el Poblenou,74,66.5
2025,10,Sant Martí,68,el Poblenou,75,67.5
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,23.9
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,48.3
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,22.9
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,25
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,21.7
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,38.5
2025,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,47.9
2025,10,Sant Martí,70,el Besòs i el Maresme,81,36.5
2025,10,Sant Martí,70,el Besòs i el Maresme,82,59.7
2025,10,Sant Martí,70,el Besòs i el Maresme,83,53.7
2025,10,Sant Martí,70,el Besòs i el Maresme,84,62.1
2025,10,Sant Martí,70,el Besòs i el Maresme,85,58.1
2025,10,Sant Martí,70,el Besòs i el Maresme,86,46.7
2025,10,Sant Martí,70,el Besòs i el Maresme,87,52
2025,10,Sant Martí,70,el Besòs i el Maresme,88,45.1
2025,10,Sant Martí,70,el Besòs i el Maresme,89,77
2025,10,Sant Martí,70,el Besòs i el Maresme,90,60.4
2025,10,Sant Martí,70,el Besòs i el Maresme,91,57.1
2025,10,Sant Martí,70,el Besòs i el Maresme,93,41.2
2025,10,Sant Martí,71,Provençals del Poblenou,94,66.7
2025,10,Sant Martí,71,Provençals del Poblenou,95,56.1
2025,10,Sant Martí,71,Provençals del Poblenou,96,30.9
2025,10,Sant Martí,71,Provençals del Poblenou,97,45.5
2025,10,Sant Martí,71,Provençals del Poblenou,98,36.4
2025,10,Sant Martí,71,Provençals del Poblenou,100,73.1
2025,10,Sant Martí,71,Provençals del Poblenou,101,57.1
2025,10,Sant Martí,71,Provençals del Poblenou,102,56.7
2025,10,Sant Martí,71,Provençals del Poblenou,103,48.7
2025,10,Sant Martí,71,Provençals del Poblenou,237,58.3
2025,10,Sant Martí,72,Sant Martí de Provençals,105,50.5
2025,10,Sant Martí,72,Sant Martí de Provençals,106,56.2
2025,10,Sant Martí,72,Sant Martí de Provençals,107,71.8
2025,10,Sant Martí,72,Sant Martí de Provençals,108,48.5
2025,10,Sant Martí,72,Sant Martí de Provençals,109,58.1
2025,10,Sant Martí,72,Sant Martí de Provençals,110,54.5
2025,10,Sant Martí,72,Sant Martí de Provençals,111,63
2025,10,Sant Martí,72,Sant Martí de Provençals,112,49.1
2025,10,Sant Martí,72,Sant Martí de Provençals,113,57.2
2025,10,Sant Martí,72,Sant Martí de Provençals,114,65
2025,10,Sant Martí,72,Sant Martí de Provençals,115,64.7
2025,10,Sant Martí,72,Sant Martí de Provençals,116,100.1
2025,10,Sant Martí,72,Sant Martí de Provençals,117,58.9
2025,10,Sant Martí,72,Sant Martí de Provençals,120,66.2
2025,10,Sant Martí,72,Sant Martí de Provençals,121,53.6
2025,10,Sant Martí,72,Sant Martí de Provençals,122,50.4
2025,10,Sant Martí,73,la Verneda i la Pau,123,49.2
2025,10,Sant Martí,73,la Verneda i la Pau,124,43
2025,10,Sant Martí,73,la Verneda i la Pau,125,50.4
2025,10,Sant Martí,73,la Verneda i la Pau,127,33.8
2025,10,Sant Martí,73,la Verneda i la Pau,128,52
2025,10,Sant Martí,73,la Verneda i la Pau,129,42.6
2025,10,Sant Martí,73,la Verneda i la Pau,130,57.2
2025,10,Sant Martí,73,la Verneda i la Pau,131,44.9
2025,10,Sant Martí,73,la Verneda i la Pau,132,56.8
2025,10,Sant Martí,73,la Verneda i la Pau,133,56.7
2025,10,Sant Martí,73,la Verneda i la Pau,134,60.6
2025,10,Sant Martí,73,la Verneda i la Pau,135,85.9
2025,10,Sant Martí,73,la Verneda i la Pau,136,57.6
2025,10,Sant Martí,73,la Verneda i la Pau,137,47.8
2025,10,Sant Martí,73,la Verneda i la Pau,138,43.5
2025,10,Sant Martí,73,la Verneda i la Pau,139,59
2025,10,Sant Martí,73,la Verneda i la Pau,140,61.5
2025,10,Sant Martí,73,la Verneda i la Pau,141,52.9
2025,10,Sant Martí,73,la Verneda i la Pau,142,59.7
2025,10,Sant Martí,73,la Verneda i la Pau,143,61.9
